Date,Open (Spot Price USD),High (Spot Price USD),Low (Spot Price USD),Close (Spot Price USD)
2021-08-27 00:00:00,1804.84,1832.95,1797.19,1832.95
2021-08-30 00:00:00,1827.24,1829.18,1821.1,1823.9
2021-08-31 00:00:00,1822.61,1830.04,1817.44,1827.56
2021-09-01 00:00:00,1830.25,1830.9,1821.85,1827.67
2021-09-02 00:00:00,1825.52,1826.92,1818.19,1822.82
2021-09-03 00:00:00,1837.25,1847.59,1832.52,1842.32
2021-09-07 00:00:00,1826.16,1828.53,1805.38,1806.24
2021-09-08 00:00:00,1809.58,1810.22,1795.36,1801.71
2021-09-09 00:00:00,1811.19,1812.38,1796.76,1809.68
2021-09-10 00:00:00,1807.31,1810.22,1800.21,1800.53
2021-09-13 00:00:00,1803.44,1811.73,1802.9,1806.56
2021-09-14 00:00:00,1811.73,1821.85,1803.76,1818.19
2021-09-15 00:00:00,1810.76,1813.24,1803.44,1807.53
2021-09-16 00:00:00,1770.37,1771.02,1757.99,1766.6
2021-09-17 00:00:00,1764.77,1769.73,1759.82,1763.8
2021-09-20 00:00:00,1769.4,1780.07,1767.03,1776.4
2021-09-21 00:00:00,1785.77,1794.61,1782.33,1788.25
2021-09-22 00:00:00,1786.64,1800.21,1777.37,1781.57
2021-09-23 00:00:00,1767.36,1768.43,1758.42,1761.0
2021-09-24 00:00:00,1755.51,1766.28,1752.71,1758.74
2021-09-27 00:00:00,1764.66,1770.16,1761.0,1762.4
2021-09-28 00:00:00,1752.6,1753.57,1741.83,1745.28
2021-09-29 00:00:00,1748.51,1752.71,1733.65,1737.42
2021-09-30 00:00:00,1751.85,1776.51,1748.4,1768.65
2021-10-01 00:00:00,1769.19,1776.62,1765.1,1772.63
2021-10-04 00:00:00,1762.94,1782.87,1760.57,1780.93
2021-10-05 00:00:00,1765.63,1775.43,1760.79,1772.63
2021-10-06 00:00:00,1768.76,1777.7,1767.9,1777.37
2021-10-07 00:00:00,1766.5,1775.43,1765.85,1768.0
2021-10-08 00:00:00,1791.27,1792.34,1767.79,1768.76
2021-10-11 00:00:00,1766.71,1772.53,1765.31,1765.42
2021-10-12 00:00:00,1772.42,1781.79,1769.62,1773.39
2021-10-13 00:00:00,1780.07,1808.5,1780.07,1804.94
2021-10-14 00:00:00,1811.41,1811.73,1806.24,1809.36
2021-10-15 00:00:00,1781.25,1788.79,1778.13,1780.6
2021-10-18 00:00:00,1781.57,1783.4,1775.0,1776.19
2021-10-19 00:00:00,1793.2,1793.2,1779.2,1781.9
2021-10-20 00:00:00,1790.08,1799.77,1787.07,1797.51
2021-10-21 00:00:00,1795.36,1797.94,1790.4,1795.9
2021-10-22 00:00:00,1816.58,1825.95,1795.04,1806.88
2021-10-25 00:00:00,1816.47,1822.39,1815.07,1819.38
2021-10-26 00:00:00,1808.07,1808.39,1794.61,1805.91
2021-10-27 00:00:00,1806.45,1811.51,1797.08,1810.65
2021-10-28 00:00:00,1819.91,1822.82,1804.3,1810.22
2021-10-29 00:00:00,1790.94,1795.68,1783.94,1794.82
2021-11-01 00:00:00,1802.68,1807.64,1797.62,1804.19
2021-11-02 00:00:00,1803.22,1805.38,1798.16,1800.31
2021-11-03 00:00:00,1780.71,1787.28,1770.37,1785.34
2021-11-04 00:00:00,1804.08,1810.87,1802.57,1805.59
2021-11-05 00:00:00,1813.88,1830.25,1807.74,1829.18
2021-11-08 00:00:00,1835.53,1838.44,1831.55,1835.75
2021-11-09 00:00:00,1838.76,1845.01,1832.19,1844.79
2021-11-10 00:00:00,1870.43,1880.98,1853.62,1864.83
2021-11-11 00:00:00,1873.76,1876.89,1871.18,1875.27
2021-11-12 00:00:00,1868.7,1881.2,1867.52,1878.83
2021-11-15 00:00:00,1875.06,1880.33,1870.64,1875.92
2021-11-16 00:00:00,1873.66,1879.15,1861.7,1862.35
2021-11-17 00:00:00,1876.56,1880.55,1872.8,1879.36
2021-11-18 00:00:00,1873.55,1877.86,1868.92,1873.33
2021-11-19 00:00:00,1870.64,1875.06,1855.02,1859.01
2021-11-22 00:00:00,1829.82,1835.64,1813.88,1817.33
2021-11-23 00:00:00,1801.61,1805.05,1793.53,1801.61
2021-11-24 00:00:00,1794.07,1803.33,1791.27,1799.88
2021-11-26 00:00:00,1815.82,1816.25,1791.8,1796.97
2021-11-29 00:00:00,1796.87,1801.39,1791.91,1794.5
2021-11-30 00:00:00,1806.88,1820.24,1781.03,1782.44
2021-12-01 00:00:00,1796.87,1803.65,1788.47,1789.54
2021-12-02 00:00:00,1786.64,1787.17,1773.07,1779.63
2021-12-03 00:00:00,1782.33,1797.84,1777.05,1794.61
2021-12-06 00:00:00,1789.33,1796.44,1787.07,1790.19
2021-12-07 00:00:00,1789.97,1799.45,1789.76,1796.54
2021-12-08 00:00:00,1793.31,1798.16,1790.84,1797.51
2021-12-09 00:00:00,1793.64,1794.07,1784.05,1786.53
2021-12-10 00:00:00,1795.57,1797.73,1789.76,1794.07
2021-12-13 00:00:00,1797.51,1801.39,1795.04,1798.59
2021-12-14 00:00:00,1780.71,1789.33,1778.77,1781.79
2021-12-15 00:00:00,1779.96,1792.13,1764.13,1789.44
2021-12-16 00:00:00,1798.7,1811.3,1797.94,1811.08
2021-12-17 00:00:00,1817.22,1821.53,1806.99,1807.21
2021-12-20 00:00:00,1808.07,1809.36,1799.24,1799.56
2021-12-21 00:00:00,1806.02,1806.99,1795.79,1798.81
2021-12-22 00:00:00,1804.84,1816.25,1799.77,1815.71
2021-12-23 00:00:00,1816.79,1821.85,1809.47,1819.81
2021-12-27 00:00:00,1819.7,1824.65,1817.76,1824.11
2021-12-28 00:00:00,1823.68,1827.13,1816.04,1816.25
2021-12-29 00:00:00,1802.47,1816.79,1801.61,1815.71
2021-12-30 00:00:00,1813.99,1828.85,1813.34,1828.75
2021-12-31 00:00:00,1836.61,1842.1,1831.33,1841.24
2022-01-03 00:00:00,1818.62,1820.24,1809.36,1812.91
2022-01-04 00:00:00,1819.05,1827.88,1817.22,1826.27
2022-01-05 00:00:00,1837.58,1840.92,1819.05,1820.78
2022-01-06 00:00:00,1800.31,1806.67,1797.08,1798.48
2022-01-07 00:00:00,1802.57,1809.47,1797.08,1806.67
2022-01-10 00:00:00,1802.47,1812.59,1801.93,1812.16
2022-01-11 00:00:00,1814.1,1834.24,1813.34,1834.02
2022-01-12 00:00:00,1832.95,1838.98,1831.01,1838.87
2022-01-13 00:00:00,1831.87,1833.27,1823.04,1832.62
2022-01-14 00:00:00,1833.27,1836.93,1825.3,1827.35
2022-01-18 00:00:00,1827.02,1831.01,1821.1,1824.33
2022-01-19 00:00:00,1835.1,1854.49,1833.05,1853.3
2022-01-20 00:00:00,1855.78,1858.9,1848.02,1848.67
2022-01-21 00:00:00,1852.87,1853.73,1838.87,1842.64
2022-01-24 00:00:00,1850.07,1853.95,1840.05,1852.76
2022-01-25 00:00:00,1851.9,1864.83,1850.07,1858.69
2022-01-26 00:00:00,1845.87,1849.53,1825.3,1828.64
2022-01-27 00:00:00,1809.58,1821.1,1802.14,1805.05
2022-01-28 00:00:00,1793.85,1803.54,1791.8,1799.67
2022-01-31 00:00:00,1807.1,1810.87,1803.54,1810.33
2022-02-01 00:00:00,1815.5,1818.51,1807.96,1811.84
2022-02-02 00:00:00,1813.02,1821.42,1811.08,1818.41
2022-02-03 00:00:00,1812.7,1818.19,1798.91,1815.82
2022-02-04 00:00:00,1809.79,1821.21,1809.25,1818.62
2022-02-07 00:00:00,1824.98,1834.13,1822.18,1832.08
2022-02-08 00:00:00,1831.98,1839.3,1830.36,1837.69
2022-02-09 00:00:00,1838.22,1846.19,1836.82,1843.93
2022-02-10 00:00:00,1836.5,1852.33,1835.85,1836.93
2022-02-11 00:00:00,1838.98,1876.13,1838.55,1871.93
2022-02-14 00:00:00,1871.61,1884.75,1870.53,1881.95
2022-02-15 00:00:00,1864.29,1866.87,1856.64,1864.07
2022-02-16 00:00:00,1868.49,1883.24,1868.38,1883.24
2022-02-17 00:00:00,1903.06,1912.0,1899.72,1908.98
2022-02-18 00:00:00,1907.04,1908.98,1901.01,1907.58
2022-02-22 00:00:00,1913.51,1917.81,1904.35,1911.57
2022-02-23 00:00:00,1910.49,1921.26,1910.17,1920.18
2022-02-24 00:00:00,1966.49,1966.6,1887.66,1907.8
2022-02-25 00:00:00,1900.04,1904.03,1893.26,1901.44
2022-02-28 00:00:00,1926.32,1927.72,1900.9,1921.15
2022-03-01 00:00:00,1928.37,1957.56,1928.15,1956.05
2022-03-02 00:00:00,1940.0,1946.25,1925.57,1935.69
2022-03-03 00:00:00,1938.17,1952.6,1933.22,1947.22
2022-03-04 00:00:00,1961.32,1981.46,1953.25,1978.23
2022-03-07 00:00:00,1986.53,2010.11,1984.05,2007.64
2022-03-08 00:00:00,2028.53,2081.84,2027.56,2062.56
2022-03-09 00:00:00,2003.65,2016.47,1989.87,2001.28
2022-03-10 00:00:00,2012.7,2018.08,1992.34,2007.53
2022-03-11 00:00:00,1978.88,2000.85,1975.65,1993.42
2022-03-14 00:00:00,1971.23,1974.03,1959.6,1963.37
2022-03-15 00:00:00,1928.91,1941.51,1917.17,1926.65
2022-03-16 00:00:00,1929.23,1939.89,1904.89,1938.71
2022-03-17 00:00:00,1951.09,1960.46,1945.6,1948.19
2022-03-18 00:00:00,1937.85,1948.62,1928.26,1931.06
2022-03-21 00:00:00,1931.38,1952.49,1931.28,1945.82
2022-03-22 00:00:00,1934.29,1935.48,1920.51,1931.71
2022-03-23 00:00:00,1941.72,1958.96,1936.02,1958.09
2022-03-24 00:00:00,1963.91,1976.4,1957.66,1972.31
2022-03-25 00:00:00,1958.09,1972.31,1953.14,1964.23
2022-03-28 00:00:00,1942.69,1952.92,1926.21,1928.48
2022-03-29 00:00:00,1906.51,1931.38,1902.95,1929.34
2022-03-30 00:00:00,1936.02,1948.51,1935.15,1944.85
2022-03-31 00:00:00,1948.4,1959.71,1944.63,1945.6
2022-04-01 00:00:00,1933.75,1943.55,1927.61,1933.22
2022-04-04 00:00:00,1941.18,1947.32,1934.08,1942.58
2022-04-05 00:00:00,1948.4,1954.65,1927.08,1930.41
2022-04-06 00:00:00,1936.23,1941.94,1924.6,1934.94
2022-04-07 00:00:00,1937.2,1948.08,1936.45,1942.26
2022-04-08 00:00:00,1944.2,1958.2,1944.2,1954.43
2022-04-11 00:00:00,1972.74,1974.46,1950.55,1964.12
2022-04-12 00:00:00,1982.11,1988.57,1970.48,1979.2
2022-04-13 00:00:00,1987.06,1991.8,1983.08,1988.68
2022-04-14 00:00:00,1984.7,1986.1,1969.62,1982.11
2022-04-18 00:00:00,2002.68,2004.3,1985.88,1988.25
2022-04-19 00:00:00,1972.96,1977.91,1952.92,1958.2
2022-04-20 00:00:00,1955.72,1967.89,1953.14,1967.79
2022-04-21 00:00:00,1957.66,1963.59,1947.0,1960.79
2022-04-22 00:00:00,1946.35,1955.94,1935.8,1941.72
2022-04-25 00:00:00,1908.12,1911.78,1900.69,1906.83
2022-04-26 00:00:00,1916.52,1920.29,1905.43,1909.74
2022-04-27 00:00:00,1900.47,1902.41,1890.14,1895.3
2022-04-28 00:00:00,1894.66,1905.97,1892.18,1905.54
2022-04-29 00:00:00,1917.81,1923.74,1903.17,1905.32
2022-05-02 00:00:00,1869.78,1880.98,1862.99,1870.0
2022-05-03 00:00:00,1872.8,1887.01,1872.36,1874.95
2022-05-04 00:00:00,1877.43,1899.29,1870.43,1893.37
2022-05-05 00:00:00,1912.32,1912.86,1881.09,1886.15
2022-05-06 00:00:00,1888.95,1901.55,1883.24,1889.27
2022-05-09 00:00:00,1876.89,1876.89,1860.95,1861.92
2022-05-10 00:00:00,1871.83,1873.55,1843.82,1846.19
2022-05-11 00:00:00,1857.93,1866.66,1854.59,1861.27
2022-05-12 00:00:00,1853.19,1856.75,1829.82,1832.73
2022-05-13 00:00:00,1812.7,1826.81,1809.47,1817.87
2022-05-16 00:00:00,1813.99,1835.53,1813.02,1835.21
2022-05-17 00:00:00,1835.64,1836.61,1821.64,1823.68
2022-05-18 00:00:00,1820.24,1833.16,1818.08,1824.65
2022-05-19 00:00:00,1847.59,1858.04,1840.49,1851.47
2022-05-20 00:00:00,1849.32,1855.02,1840.49,1852.76
2022-05-23 00:00:00,1864.61,1867.3,1855.46,1861.38
2022-05-24 00:00:00,1868.27,1878.4,1866.98,1875.38
2022-05-25 00:00:00,1860.95,1864.93,1849.53,1864.07
2022-05-26 00:00:00,1853.84,1862.46,1849.86,1860.63
2022-05-27 00:00:00,1868.49,1868.81,1859.33,1861.59
2022-05-31 00:00:00,1860.09,1863.96,1842.53,1843.18
2022-06-01 00:00:00,1854.7,1858.15,1845.87,1854.92
2022-06-02 00:00:00,1870.32,1878.83,1868.49,1877.75
2022-06-03 00:00:00,1868.92,1873.66,1855.13,1858.69
2022-06-06 00:00:00,1861.16,1862.03,1848.67,1850.5
2022-06-07 00:00:00,1853.62,1863.75,1852.33,1862.56
2022-06-08 00:00:00,1862.03,1868.06,1859.66,1860.84
2022-06-09 00:00:00,1857.29,1858.79,1847.92,1854.92
2022-06-10 00:00:00,1840.49,1884.1,1835.85,1879.8
2022-06-13 00:00:00,1843.61,1845.33,1826.7,1830.15
2022-06-14 00:00:00,1826.7,1827.99,1812.59,1815.5
2022-06-15 00:00:00,1835.21,1850.72,1820.99,1839.19
2022-06-16 00:00:00,1836.93,1860.73,1832.73,1859.87
2022-06-17 00:00:00,1854.06,1855.67,1841.35,1844.58
2022-06-21 00:00:00,1842.32,1851.47,1835.96,1837.69
2022-06-22 00:00:00,1848.24,1855.67,1842.75,1845.01
2022-06-23 00:00:00,1845.87,1853.84,1829.82,1833.7
2022-06-24 00:00:00,1833.48,1838.87,1829.28,1831.87
2022-06-27 00:00:00,1837.36,1838.12,1828.21,1829.82
2022-06-28 00:00:00,1831.65,1833.16,1825.62,1826.81
2022-06-29 00:00:00,1837.15,1838.44,1821.96,1825.41
2022-06-30 00:00:00,1825.62,1830.47,1811.94,1814.31
2022-07-01 00:00:00,1800.1,1816.68,1798.16,1812.81
2022-07-05 00:00:00,1800.53,1802.14,1770.7,1774.36
2022-07-06 00:00:00,1769.73,1772.42,1739.03,1746.25
2022-07-07 00:00:00,1749.37,1755.94,1745.39,1747.22
2022-07-08 00:00:00,1748.51,1759.6,1743.02,1747.97
2022-07-11 00:00:00,1743.99,1749.48,1738.06,1738.6
2022-07-12 00:00:00,1736.34,1740.65,1730.95,1732.14
2022-07-13 00:00:00,1724.28,1752.39,1723.85,1740.43
2022-07-14 00:00:00,1712.65,1721.37,1704.03,1715.98
2022-07-15 00:00:00,1712.54,1715.12,1705.43,1712.54
2022-07-18 00:00:00,1724.06,1727.83,1712.97,1714.15
2022-07-19 00:00:00,1717.49,1721.8,1715.98,1718.25
2022-07-20 00:00:00,1720.08,1721.26,1701.98,1702.09
2022-07-21 00:00:00,1705.0,1726.54,1704.57,1726.11
2022-07-22 00:00:00,1729.12,1746.14,1726.97,1730.42
2022-07-25 00:00:00,1730.09,1730.74,1721.15,1725.68
2022-07-26 00:00:00,1725.68,1728.58,1720.94,1723.63
2022-07-27 00:00:00,1723.42,1747.0,1717.92,1741.19
2022-07-28 00:00:00,1758.85,1763.7,1754.22,1762.4
2022-07-29 00:00:00,1765.1,1773.71,1758.53,1767.36
2022-08-01 00:00:00,1776.83,1781.47,1770.7,1777.37
2022-08-02 00:00:00,1784.16,1792.77,1766.5,1766.82
2022-08-03 00:00:00,1774.57,1776.08,1760.68,1771.13
2022-08-04 00:00:00,1782.76,1801.93,1780.71,1800.42
2022-08-05 00:00:00,1776.94,1786.1,1775.65,1780.17
2022-08-08 00:00:00,1788.14,1796.54,1787.07,1795.25
2022-08-09 00:00:00,1803.76,1807.21,1796.65,1800.74
2022-08-10 00:00:00,1802.79,1809.14,1794.5,1796.22
2022-08-11 00:00:00,1800.31,1805.7,1791.16,1791.48
2022-08-12 00:00:00,1800.42,1808.71,1796.76,1807.96
2022-08-15 00:00:00,1787.71,1790.51,1781.79,1784.7
2022-08-16 00:00:00,1780.39,1784.8,1778.99,1781.57
2022-08-17 00:00:00,1779.31,1779.53,1765.74,1770.05
2022-08-18 00:00:00,1772.74,1776.08,1761.33,1765.42
2022-08-19 00:00:00,1762.51,1763.48,1751.42,1752.49
2022-08-22 00:00:00,1741.08,1746.03,1737.85,1740.86
2022-08-23 00:00:00,1744.31,1760.14,1743.77,1753.03
2022-08-24 00:00:00,1749.48,1762.08,1748.72,1758.2
2022-08-25 00:00:00,1765.96,1766.17,1758.09,1763.59
2022-08-26 00:00:00,1756.8,1762.08,1739.89,1742.16
2022-08-29 00:00:00,1743.45,1751.42,1741.51,1743.23
2022-08-30 00:00:00,1736.88,1738.6,1726.86,1728.69
2022-08-31 00:00:00,1717.81,1729.34,1715.23,1715.34
2022-09-01 00:00:00,1703.49,1705.86,1694.34,1700.26
2022-09-02 00:00:00,1716.2,1723.85,1713.94,1715.23
2022-09-06 00:00:00,1714.26,1717.38,1705.11,1705.21
2022-09-07 00:00:00,1703.28,1724.82,1702.52,1722.55
2022-09-08 00:00:00,1718.25,1721.69,1709.31,1712.21
2022-09-09 00:00:00,1720.18,1725.78,1716.85,1721.26
2022-09-12 00:00:00,1734.4,1740.65,1729.12,1729.99
2022-09-13 00:00:00,1706.72,1715.34,1705.86,1707.48
2022-09-14 00:00:00,1708.98,1712.21,1698.75,1700.91
2022-09-15 00:00:00,1688.31,1696.17,1665.26,1669.13
2022-09-16 00:00:00,1665.69,1686.15,1662.24,1678.4
2022-09-19 00:00:00,1667.95,1680.55,1667.41,1679.69
2022-09-20 00:00:00,1669.67,1671.83,1664.93,1670.1
2022-09-21 00:00:00,1679.8,1693.58,1658.69,1677.86
2022-09-22 00:00:00,1682.92,1685.29,1672.69,1676.89
2022-09-23 00:00:00,1657.5,1658.58,1643.93,1647.92
2022-09-26 00:00:00,1650.18,1653.3,1626.59,1628.75
2022-09-27 00:00:00,1639.73,1644.9,1631.66,1632.09
2022-09-28 00:00:00,1649.96,1668.06,1647.06,1666.01
2022-09-29 00:00:00,1660.09,1669.67,1649.53,1665.69
2022-09-30 00:00:00,1668.7,1680.55,1664.72,1665.8
2022-10-03 00:00:00,1674.09,1706.83,1671.83,1706.29
2022-10-04 00:00:00,1714.37,1734.83,1711.57,1730.74
2022-10-05 00:00:00,1715.88,1724.06,1705.75,1721.15
2022-10-06 00:00:00,1716.85,1722.55,1711.89,1719.22
2022-10-07 00:00:00,1706.61,1712.21,1698.21,1700.37
2022-10-10 00:00:00,1679.47,1683.89,1670.64,1674.52
2022-10-11 00:00:00,1674.63,1688.84,1668.49,1671.07
2022-10-12 00:00:00,1674.84,1683.24,1672.15,1680.01
2022-10-13 00:00:00,1652.98,1677.21,1646.95,1668.38
2022-10-14 00:00:00,1658.8,1660.73,1644.79,1647.59
2022-10-17 00:00:00,1668.49,1672.9,1651.26,1652.33
2022-10-18 00:00:00,1659.44,1661.16,1650.39,1655.89
2022-10-19 00:00:00,1638.01,1642.32,1632.09,1633.7
2022-10-20 00:00:00,1636.18,1650.29,1629.18,1631.12
2022-10-21 00:00:00,1636.82,1661.92,1635.21,1660.2
2022-10-24 00:00:00,1652.66,1659.23,1648.46,1654.81
2022-10-25 00:00:00,1658.15,1667.09,1656.75,1658.58
2022-10-26 00:00:00,1666.98,1677.21,1666.98,1669.13
2022-10-27 00:00:00,1666.23,1670.32,1660.95,1666.55
2022-10-28 00:00:00,1647.38,1653.63,1642.42,1649.53
2022-10-31 00:00:00,1638.76,1646.41,1635.86,1636.07
2022-11-01 00:00:00,1656.64,1658.36,1646.41,1652.76
2022-11-02 00:00:00,1660.3,1673.87,1639.84,1641.24
2022-11-03 00:00:00,1623.04,1636.61,1621.64,1634.99
2022-11-04 00:00:00,1668.81,1686.58,1665.69,1685.18
2022-11-07 00:00:00,1682.49,1686.26,1678.07,1678.5
2022-11-08 00:00:00,1680.01,1721.8,1679.9,1717.28
2022-11-09 00:00:00,1716.31,1726.97,1706.51,1708.66
2022-11-10 00:00:00,1744.85,1761.0,1741.08,1760.68
2022-11-11 00:00:00,1765.31,1772.53,1760.03,1772.31
2022-11-14 00:00:00,1768.43,1779.63,1767.9,1776.19
2022-11-15 00:00:00,1779.96,1790.3,1772.31,1782.44
2022-11-16 00:00:00,1781.47,1784.7,1775.22,1778.34
2022-11-17 00:00:00,1764.02,1767.46,1759.82,1765.42
2022-11-18 00:00:00,1759.6,1762.94,1752.06,1753.25
2022-11-21 00:00:00,1749.48,1750.12,1736.99,1743.45
2022-11-22 00:00:00,1747.97,1751.2,1741.72,1745.49
2022-11-23 00:00:00,1741.4,1758.09,1740.0,1756.37
2022-11-25 00:00:00,1753.89,1760.14,1752.93,1757.88
2022-11-28 00:00:00,1754.76,1756.16,1743.77,1743.99
2022-11-29 00:00:00,1752.28,1762.3,1751.2,1752.6
2022-11-30 00:00:00,1762.94,1775.0,1749.05,1775.0
2022-12-01 00:00:00,1803.76,1808.82,1798.37,1807.64
2022-12-02 00:00:00,1789.76,1803.65,1785.24,1801.39
2022-12-05 00:00:00,1793.74,1795.57,1769.73,1770.48
2022-12-06 00:00:00,1779.2,1782.87,1771.13,1775.33
2022-12-07 00:00:00,1782.11,1794.71,1780.5,1791.37
2022-12-08 00:00:00,1794.07,1799.13,1788.57,1792.88
2022-12-09 00:00:00,1801.39,1810.33,1794.28,1799.24
2022-12-12 00:00:00,1792.56,1794.28,1781.68,1784.37
2022-12-13 00:00:00,1822.39,1828.64,1809.58,1814.85
2022-12-14 00:00:00,1813.99,1818.08,1800.1,1810.44
2022-12-15 00:00:00,1784.91,1790.08,1778.13,1780.82
2022-12-16 00:00:00,1788.04,1798.37,1786.1,1796.33
2022-12-19 00:00:00,1795.47,1799.77,1787.71,1791.27
2022-12-20 00:00:00,1810.44,1825.84,1809.68,1820.99
2022-12-21 00:00:00,1820.56,1827.78,1816.68,1817.98
2022-12-22 00:00:00,1806.78,1806.78,1788.47,1796.01
2022-12-23 00:00:00,1797.3,1807.21,1794.93,1801.39
2022-12-27 00:00:00,1808.18,1837.47,1807.21,1816.58
2022-12-28 00:00:00,1809.9,1813.02,1799.67,1808.39
2022-12-29 00:00:00,1815.18,1823.9,1814.96,1818.51
2022-12-30 00:00:00,1822.93,1829.82,1817.98,1827.02
2023-01-03 00:00:00,1845.12,1853.41,1831.12,1842.32
2023-01-04 00:00:00,1861.7,1864.18,1850.82,1859.66
2023-01-05 00:00:00,1839.73,1841.67,1828.64,1836.5
2023-01-06 00:00:00,1849.86,1873.55,1844.15,1870.86
2023-01-09 00:00:00,1879.47,1885.18,1872.69,1875.06
2023-01-10 00:00:00,1880.55,1884.53,1874.63,1881.95
2023-01-11 00:00:00,1882.17,1882.49,1870.96,1880.66
2023-01-12 00:00:00,1895.63,1903.17,1883.46,1902.41
2023-01-13 00:00:00,1905.86,1926.0,1905.11,1925.25
2023-01-17 00:00:00,1919.32,1919.64,1907.26,1912.64
2023-01-18 00:00:00,1926.97,1929.77,1905.21,1907.15
2023-01-19 00:00:00,1921.04,1938.92,1918.03,1937.42
2023-01-20 00:00:00,1928.48,1934.94,1924.06,1930.95
2023-01-23 00:00:00,1920.83,1935.26,1914.69,1934.62
2023-01-24 00:00:00,1933.86,1942.05,1920.83,1941.62
2023-01-25 00:00:00,1931.6,1951.74,1930.95,1950.55
2023-01-26 00:00:00,1940.22,1941.51,1922.01,1932.89
2023-01-27 00:00:00,1930.74,1935.58,1919.86,1930.2
2023-01-30 00:00:00,1930.95,1932.46,1924.06,1925.25
2023-01-31 00:00:00,1925.89,1935.37,1922.88,1932.25
2023-02-01 00:00:00,1935.91,1957.23,1923.85,1956.59
2023-02-02 00:00:00,1950.23,1950.55,1914.26,1915.98
2023-02-03 00:00:00,1883.89,1889.38,1864.5,1868.16
2023-02-06 00:00:00,1875.16,1878.93,1866.23,1872.04
2023-02-07 00:00:00,1870.96,1887.66,1868.27,1873.76
2023-02-08 00:00:00,1884.1,1884.64,1872.15,1878.4
2023-02-09 00:00:00,1890.03,1890.35,1861.81,1863.53
2023-02-10 00:00:00,1870.0,1870.53,1859.23,1867.09
2023-02-13 00:00:00,1859.98,1862.13,1853.19,1857.61
2023-02-14 00:00:00,1852.12,1868.7,1846.09,1859.01
2023-02-15 00:00:00,1837.36,1841.56,1832.62,1840.49
2023-02-16 00:00:00,1834.56,1848.13,1830.47,1838.98
2023-02-17 00:00:00,1829.5,1846.73,1825.73,1844.47
2023-02-21 00:00:00,1843.82,1847.05,1834.56,1837.58
2023-02-22 00:00:00,1839.62,1841.24,1826.16,1827.24
2023-02-23 00:00:00,1829.18,1832.3,1820.99,1826.27
2023-02-24 00:00:00,1813.88,1818.41,1811.41,1813.13
2023-02-27 00:00:00,1818.84,1822.61,1815.28,1820.24
2023-02-28 00:00:00,1817.76,1833.59,1815.71,1828.53
2023-03-01 00:00:00,1841.13,1846.95,1835.96,1839.09
2023-03-02 00:00:00,1836.5,1841.45,1834.78,1838.01
2023-03-03 00:00:00,1846.52,1858.9,1841.45,1857.72
2023-03-06 00:00:00,1855.89,1856.42,1847.49,1848.35
2023-03-07 00:00:00,1835.42,1835.96,1814.96,1816.04
2023-03-08 00:00:00,1815.93,1826.48,1814.96,1815.18
2023-03-09 00:00:00,1828.21,1837.9,1827.78,1833.05
2023-03-10 00:00:00,1851.69,1872.69,1851.58,1872.58
2023-03-13 00:00:00,1902.63,1917.28,1898.75,1915.55
2023-03-14 00:00:00,1910.06,1912.64,1897.78,1904.46
2023-03-15 00:00:00,1926.32,1940.0,1911.57,1919.32
2023-03-16 00:00:00,1933.32,1934.83,1915.66,1923.2
2023-03-17 00:00:00,1949.59,1990.4,1946.89,1979.2
2023-03-20 00:00:00,1983.73,1987.5,1968.11,1979.96
2023-03-21 00:00:00,1967.14,1968.0,1937.52,1942.58
2023-03-22 00:00:00,1942.91,1981.03,1941.62,1975.65
2023-03-23 00:00:00,1980.71,2005.8,1977.37,2000.42
2023-03-24 00:00:00,1999.02,2003.11,1977.59,1977.91
2023-03-27 00:00:00,1950.99,1961.76,1946.03,1959.6
2023-03-28 00:00:00,1963.48,1977.59,1961.43,1975.65
2023-03-29 00:00:00,1965.42,1973.82,1962.72,1965.85
2023-03-30 00:00:00,1968.22,1986.42,1966.06,1983.62
2023-03-31 00:00:00,1982.86,1986.2,1968.76,1973.28
2023-04-03 00:00:00,1980.06,1992.88,1974.36,1987.5
2023-04-04 00:00:00,1989.43,2027.24,1988.79,2024.54
2023-04-05 00:00:00,2028.42,2034.02,2011.62,2022.93
2023-04-06 00:00:00,2012.81,2016.79,2002.68,2008.5
2023-04-10 00:00:00,1994.39,1996.33,1983.73,1993.63
2023-04-11 00:00:00,2002.25,2008.71,1999.34,2006.24
2023-04-12 00:00:00,2019.81,2021.1,2002.9,2016.04
2023-04-13 00:00:00,2043.72,2050.72,2035.42,2043.28
2023-04-14 00:00:00,2025.62,2030.04,1994.28,2007.1
2023-04-17 00:00:00,2002.04,2002.47,1982.76,1998.16
2023-04-18 00:00:00,1995.03,2013.88,1992.88,2005.91
2023-04-19 00:00:00,1985.45,1998.7,1984.7,1996.33
2023-04-20 00:00:00,2004.73,2014.31,2000.85,2004.19
2023-04-21 00:00:00,1992.23,1999.77,1973.28,1984.37
2023-04-24 00:00:00,1982.43,1992.77,1975.86,1990.4
2023-04-25 00:00:00,1990.73,2005.59,1984.91,2000.53
2023-04-26 00:00:00,2010.01,2010.22,1984.91,1989.65
2023-04-27 00:00:00,1980.6,1992.34,1975.0,1989.76
2023-04-28 00:00:00,1990.19,1996.54,1983.51,1990.3
2023-05-01 00:00:00,2003.76,2005.59,1980.71,1981.36
2023-05-02 00:00:00,1988.68,2020.88,1987.28,2019.59
